source_type,platform,review_id,author,review_date,rating,title,body,extra,source_url,onsen_related,signals,raw_file,encoding,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
OTA full review,Jalan,jalan_748696d0a26528af,ゆみさんさん,2023/5/23,5,また絶対行きたい宿！！,4年前に一度家族で訪れた時、ロケーション、スタッフの接客、部屋風呂！！がとても最高でいつか又行きたい！と思ってました。今回は義母を連れて来ましたが、部屋の作りが隠れ家の様になってあるので、他のお客様と会うこともなく、宿自体とても静かだし、お風呂も部屋の中にあるので好きな時に別府湾や素晴らしいロケーションを見たから何度も入ることが出来ました。夜は夜景が綺麗でした！ お食事も新鮮なお刺身や創作料理、とても美味しかったです！ 何回来ても又行きたくなるお宿です！ 3回目も又行きたいです！,"時期:2023年5月宿泊; プラン:【じゃらんのお得な10日間】1階客室 別府の絶景を愉しむ半露天風呂。黒毛和牛会席2食付き; 価格帯:29,001～30,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):4; 料理(夕食):4; 接客・サービス:5 | プラン 【じゃらんのお得な10日間】1階客室 別府の絶景を愉しむ半露天風呂。黒毛和牛会席2食付き 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath,raw/jalan/archive_page_2.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_b272de719d73839d,りゅさん,2023/5/23,5,大切な記念日旅行のお宿に。,恋人との記念日旅行1泊2日朝夕食事付き、で泊まりました。 SNSの投稿でこのお宿を知り、景色や施設の雰囲気に惹かれこのホテルの為に大分へ旅しました。 まず、チェックイン前に御出迎えがあり、おもてなしのあるサービスを笑顔が素敵な女性の従業員さんにしてもらいました。 チェックインをすると芸術的(？)なフロントでウェルカムドリンク、ウェルカムデザートを頂けます。 雰囲気を楽しみながらホテルの説明を受け、貸出の浴衣を選び、お部屋の案内でした。 景色は天気運に恵まれ素敵な眺めで、久しぶりの自然に触れ合う機会でした。 半露天風呂は硫黄の香りがちょうどよく自分で水を捻り温度調整出来ます。湯の花が浮いていました。 お食事が1番記憶に残っています。凄く美味しく美しくバランスよく、サプライズも凝って頂き、アレルギーや偏食に対しても快く対応してくださり幸せな時間を過ごせました。 従業員の皆さん笑顔が素敵で面白く優しく話しやすかったです。 コンビニは徒歩18分かかります。 当ホテルまでの車移動は若干道が狭いです。 大浴場狭めです。 私は2階でしたが1階だと景色は望めないと思います。,"時期:2023年5月宿泊; プラン:夜景を独り占め♪ お二人の記念日プラン １泊２食付; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 夜景を独り占め♪ お二人の記念日プラン １泊２食付 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;public_bath;view;small_bath_or_room;access_road,raw/jalan/archive_page_2.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_540b00b7d287b00b,やーもさん,2023/4/24,5,心地よい静かな時間を送れます！,今回で３回目の宿泊でしたがいつもと変わらず景色も良く静かでゆっくりと過ごせました。毎回一番楽しみにしていた食事も とても美味しく頂きました。色々工夫された料理で大満足でした。最後の手作りデザートがいつも楽しみです。次回は冬の時期に行きたいと思ってます！,"時期:2023年4月宿泊; プラン:【スタンダード／2食付】別府の絶景を愉しむ、半露天風呂付客室ステイ。夕食は黒毛和牛創作会席を; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:4; 風呂:5; 料理(朝食):4; 料理(夕食):5; 接客・サービス:4 | プラン 【スタンダード／2食付】別府の絶景を愉しむ、半露天風呂付客室ステイ。夕食は黒毛和牛創作会席を 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;view,raw/jalan/archive_page_2.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_0103ecc16e4f87ca,ゆぅさん,2023/4/4,3,お気に入りの宿がなくなったかなぁ,こちらの宿は、リピート宿で大変お気に入りでした。 一番は、景色が大好きでした。 今回、接客で坂をすぎてバックを運んだり3組しかいないのに食事の時に席が近かったりしました。 自分たちの配膳のしやすさを一番に考えてるのかと個人的に思いました。,"時期:2023年2月宿泊; プラン:【大分の味力を満喫 ♪ おおいた和牛懐石プラン】2階客室; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:4; 風呂:3; 料理(朝食):3; 料理(夕食):3; 接客・サービス:2 | プラン 【大分の味力を満喫 ♪ おおいた和牛懐石プラン】2階客室 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,view,raw/jalan/archive_page_2.html,cp932,neutral,neutral_or_lodging_context,medium,body_sentiment_inference_needed
OTA full review,Jalan,jalan_7e5d1e865d262dff,ゆぅさん,2023/3/13,4,ゆっくり温泉三昧,別府湾一望できるロケーションで広いバルコニーでクラフトビール片手にのんびり。 ご飯はフグコースを堪能しました。 部屋の温泉はかけ流しで好きなときに好きなだけ入れて最高。また行きたいと思える場所でした。お世話になりました。,"時期:2023年3月宿泊; プラン:冬の味覚 とらふぐコース １泊２食付プラン; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):4; 料理(夕食):4; 接客・サービス:4 | プラン 冬の味覚 とらふぐコース １泊２食付プラン 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,,raw/jalan/archive_page_2.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_f5e209b8c485e880,みっきーさん,2023/1/9,3,結婚記念日,せっかくの部屋のデザインがステキなのに壁やドア、戸の隙間に結構埃があり、間接照明を付けるとすべて丸見えになり台無しでした。本当に勿体ないです。チェックインの時等駐車場から入り口まで坂なのでスタッフさんが居てくれるといいなと思いました。,"時期:2022年12月宿泊; プラン:【じゃらん秋SALE】じゃらん限定★10%off★半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン; 価格帯:27,001～28,000円(大人１名あたり/税込); 部屋:3; 風呂:3; 料理(朝食):3; 料理(夕食):3; 接客・サービス:2 | プラン 【じゃらん秋SALE】じゃらん限定★10%off★半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath,raw/jalan/archive_page_2.html,cp932,positive,positive_signal_no_caution,medium,body_sentiment_inference_needed
OTA full review,Jalan,jalan_5d2f96cb0952b1a2,おでさん,2023/1/7,5,料理は最高！,６年振りに２度目の訪問でしたが、宿が近くなると道が細くなり不安になりますが、何とか無事に辿り着きました。 先ず、ウェルカムドリンクをいただいて、部屋に入って直ぐに大浴場に行きました。泉質も良く香りも良く、気持ち良かったです。部屋に戻ってすぐに、部屋風呂にも入りましたが、欲を言えばあと５センチ深いと最高なんだけど。あと、風呂フタが少し面倒でした。 先ずは夕食。１つ１つが手がこんでいて見た目もさることながら、味は最高でした。箸を進める度に口から出る言葉は「美味い」だけでした。味、量、タイミング、全て申し分なかったです。 朝食も美味しくて、ご飯をお代わりしました。 スタッフの皆さんの対応も良く、居心地の良いホテルだなと再度感じました。 部屋のテラスで、硫黄の香りを嗅ぎながらタバコを吸うのも良かったです。 １つだけ残念だったのが、トイレの便座が冷たく、ウォシュレットも使えない状態でした。今回、唯一残念な点です。 でも、あちこちのホテルに泊まる私たちにとっては、素晴らしいホテルの１つです。,"時期:2023年1月宿泊; プラン:関アジ姿造り付き黒毛和牛創作会席 １泊２食付プラン; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:3; 風呂:4; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 関アジ姿造り付き黒毛和牛創作会席 １泊２食付プラン 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;public_bath;access_road,raw/jalan/archive_page_2.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_c2fa35f746939905,みいたんさん,2022/12/30,5,ゆったり過ごせて、1年の疲れがとれました。,年末に一年の疲れをとることと、自分たちへのご褒美にとお宿を選びました。宿について、まず大浴場にはいりましたが、いい湯加減で、ずっと入っていられました。お部屋のお風呂は自分で温度調節しますが、私は好きな温度でお風呂に入られるということで、苦にはなりませんでした。夕どき、夜景、朝のさわやかな風景と時間とともに移ろう別府の景色が最高でした。夕食のお料理はグレードをあげて、和牛ステーキとひつまぶしのコースにしました。お酒の種類も豊富でした。若い女性スタッフさんが笑顔で対応してくださり、また、BGMも心地よくて、ステキなひとときをすごすことができました。年末だったので、お値段が少し高いかなぁと思っていましたが、泊まってみれば納得のお値段でした。ゆったりくつろぎたい大人の方にお勧めしたいです。,"時期:2022年12月宿泊; プラン:【大分の味力を満喫 ♪ おおいた和牛懐石プラン】2階客室; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【大分の味力を満喫 ♪ おおいた和牛懐石プラン】2階客室 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;public_bath;view,raw/jalan/archive_page_2.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_2e6af08ad7b15f78,みゆさん,2022/12/20,2,スタッフさん達の感じが良かったです,お部屋も古く感じましたし お風呂場も余り綺麗ではなかったです 配膳する方が咳を頻繁にしていたので とても気になってしまいました スタッフさんの感じが良かったので残念でした もう少し全体的に掃除など徹底されてはどうでしょうか… 古びた感じがしました,"時期:2022年12月宿泊; プラン:半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:3; 風呂:2; 料理(朝食):3; 料理(夕食):4; 接客・サービス:4 | プラン 半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath,raw/jalan/archive_page_2.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_9a914801332b8785,hikariさん,2022/12/12,4,ご褒美に最高でした,スタッフのかたが親切で好印象でした！ ウェルカムドリンクとスイーツも美味しくいただけました。 お部屋にお風呂がついてるので時間を気にせずきままに過ごせるのも良かったです。お湯の調整もとっても楽で好みにできてよかったです。 景色も別府を一望できる最高の場所で静かで癒されました。 食事も美味しく、隣の姉妹ホテルのバーも雰囲気が良くて良かったです♪ 翌日鶴見岳に行くのに近くて便利でした。また利用したいです。,"時期:2022年12月宿泊; プラン:半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:3; 風呂:3; 料理(朝食):4; 料理(夕食):4; 接客・サービス:4 | プラン 半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;view,raw/jalan/archive_page_2.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_e880408128957765,ぬこさん,2022/12/12,3,朝早く出る人にはいいのかも,1階に2人で宿泊しました。 店員の方も優しく、おおむね満足なのですが… チェックインしてすぐ露天風呂に入っていると、お風呂内で写真を撮る方がいらっしゃいました。おそらくお風呂の写真とは思いますが…とても気持ち悪かったです。 お風呂内の写真はやめてもらえるように注意書きなど掲示していただきたいです。 また、朝チェックアウトまでゆっくりしている際、上の階がチェックアウト後の掃除？なのかドタバタ足音がひどく、最後までゆっくりはできませんでした。,"時期:2022年12月宿泊; プラン:素泊まりプラン 半露天風呂付客室 1階客室; 価格帯:22,001～23,000円(大人１名あたり/税込); 部屋:2; 風呂:5; 料理(朝食):-; 料理(夕食):-; 接客・サービス:5 | プラン 素泊まりプラン 半露天風呂付客室 1階客室 和洋室 食事なし",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath,raw/jalan/archive_page_2.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_4168d12ff83f4d09,まなさん,2022/12/11,4,また泊まりたい宿,85歳母・50代娘、12月初旬一泊。別府駅送迎。2階客室・大分和牛懐石プラン。接客・食事・部屋・温泉、どれも満足。あたたかさ持続する柔らかく何度も入りたくなるお湯。源泉80℃、お湯調整は自分達でですが、さほど難しくも大変でもありません。2階眺望・室内飲料備品・アメニティ備品・清潔さ・布団、宿の方の物腰柔らかい丁寧な気配りある対応、またまた満足。食事も素材・味付け・盛付け全部センスよく品があり美味しく抜群！また食べたい！母娘旅にはぴったりでした！！他口コミの部屋内段差は足腰問題なければ大丈夫だと思います。ほぼ静かで、 ゆっくり寛げます。,"時期:2022年12月宿泊; プラン:【大分の味力を満喫 ♪ おおいた和牛懐石プラン】2階客室; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【大分の味力を満喫 ♪ おおいた和牛懐石プラン】2階客室 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,view,raw/jalan/archive_page_2.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_1f196244e6d88010,Jikuさん,2022/12/10,4,母と二人旅,大浴場は広くはなかったが、貸切状態でのんびりできた。部屋の温泉にも夜と朝入り温泉三昧で 大満足でした！朝食後も部屋にあるコーヒーマシンでコーヒーを入れ、テラスで母と2人でのんびりチェックアウトまで過ごせたのでいい思い出になった。,"時期:2022年11月宿泊; プラン:半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:4; 風呂:5; 料理(朝食):4; 料理(夕食):4; 接客・サービス:4 | プラン 半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;public_bath,raw/jalan/archive_page_2.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_ef81eeffc83dc9b0,ひまわりさん,2022/11/8,2,エントランスの感じはよかったですが‥‥,2階に宿泊しました。移動は階段のみです。海から離れていますが、窓から海が見えます。部屋は２名なら普通に過ごせます。（広くはありません） 温泉はお部屋も大浴場も利用しましたが、特徴のある温泉ではありませんでした。 そしていちばんあり得ないと思ったことは、レストランの給仕の方が包帯をされていてそのままお料理を運んでいたことです。衛生的にあり得ないと思いました。,"時期:2022年10月宿泊; プラン:半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:3; 風呂:2; 料理(朝食):2; 料理(夕食):2; 接客・サービス:1 | プラン 半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;public_bath;stairs_layout,raw/jalan/archive_page_2.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_aea82539100c91e3,碧ちゃんのじっじさん,2022/11/7,5,リゾートを愉しみました,菊池⇒別府⇒福岡の旅行の2日目で創作料理の評判が良くて宿泊しました。 resortホテルの造りで愉しみましたが、部屋のお風呂が狭く、温度調整を要し、少し、使いづらかったです。 ホスピタリティを感じ、また、利用したいですね。,"時期:2022年11月宿泊; プラン:【じゃらん秋SALE】じゃらん限定★10％off★半露天風呂付 １階客室 1泊2食 黒毛和牛創作会席プラン; 価格帯:26,001～27,000円(大人１名あたり/税込); 部屋:5; 風呂:4; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【じゃらん秋SALE】じゃらん限定★10％off★半露天風呂付 １階客室 1泊2食 黒毛和牛創作会席プラン 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;small_bath_or_room,raw/jalan/archive_page_2.html,cp932,mixed,body_negative_with_context,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_c81d430c73ea057a,nobu30さん,2022/11/3,3,部屋による,1階の端の部屋に宿泊しましたが、 窓の外の竹が、伸びていて、別府湾岸全部見渡せなかった。 2階は、よいと思います。,"時期:2022年9月宿泊; プラン:半露天風呂付き 1階客室 1泊2食 黒毛和牛創作会席プラン; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:2; 風呂:3; 料理(朝食):4; 料理(夕食):5; 接客・サービス:4 | プラン 半露天風呂付き 1階客室 1泊2食 黒毛和牛創作会席プラン 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath,raw/jalan/archive_page_3.html,cp932,positive,positive_signal_no_caution,medium,body_sentiment_inference_needed
OTA full review,Jalan,jalan_23103b3de20688ce,はなさん,2022/10/28,5,景色もお部屋もお風呂も綺麗！,夜ごはん美味しかったです！ お米お醤油お肉など素材もこだわられてるのかな？と感じました。 お風呂は大浴場を利用しました。ほぼ貸切で綺麗で最高でした。 お部屋の作りもテンション上がります。2階に泊まりました。別府湾見えます。由布岳見えます。また機会があれば泊まりたいです！,"時期:2022年10月宿泊; プラン:半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):4; 料理(夕食):5; 接客・サービス:5 | プラン 半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;public_bath;view,raw/jalan/archive_page_3.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_eb7ed021076b866f,せいのさん,2022/10/27,5,お部屋の温泉が最高,カップルで利用しました。 お部屋の温泉がとても良かったです。 また、朝食夕食もいろいろなバリエーションで 美味しくいただくことができました。 また利用したいと思える宿でした。,"時期:2022年9月宿泊; プラン:半露天風呂付 2階客室 1泊2食 黒毛和牛すき焼き会席プラン; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 半露天風呂付 2階客室 1泊2食 黒毛和牛すき焼き会席プラン 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath,raw/jalan/archive_page_3.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_2cfd3ffca91fc0a7,テラさん,2022/10/22,2,エアコンが---,今回で2回目ですが、2Fからの眺めを期待して予約しましたが、部屋に入った途端、暑いと思いました。エアコンが唸っていました。3時間ほどこの状態で、暑いまま夕食時間に。部屋のエアコンの異常を訴えたところ故障中だそうです。普通の宿ではあり得ない体験をしました。チェックインから3時間暑い中過ごしましたが、チェックアウト時も全く何も無かった様な対応で更にビックリです。全ての対応がこんな感じです。残念。,"時期:2022年8月宿泊; プラン:【じゃらん夏SALE】じゃらん限定★10%off★半露天風呂付 2階客室 1泊2食 黒毛和牛すきやき会席プラン; 価格帯:27,001～28,000円(大人１名あたり/税込); 部屋:2; 風呂:3; 料理(朝食):3; 料理(夕食):3; 接客・サービス:2 | プラン 【じゃらん夏SALE】じゃらん限定★10%off★半露天風呂付 2階客室 1泊2食 黒毛和牛すきやき会席プラン 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;view;temperature_hot,raw/jalan/archive_page_3.html,cp932,negative,low_rating_negative_body,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_ccd8eea4077f24e2,ゆゆゆさん,2022/10/15,5,別府湾が一望できる半露天風呂,友人と2人での贅沢旅行で利用しました。地域割があって、お安く泊まれて本当に良かった。部屋からの眺めは、素晴らしかったです。1階のお部屋でしたが、そもそもこの建物自体が山の上に建っているので、眺望問題ありません。部屋の露天風呂とは別に宿泊者が入れる内湯があります。内湯といっても、窓が大きいのでほぼ露天風呂でした。9月末に宿泊しましたが、金木犀が何本も植えられていて、本当にいい香りでした。温泉が良すぎて、さすが別府だと感じました。内湯は人数制限がありましたが、平日だったからか、ずっと貸切で、内湯と部屋の露天風呂を何度も利用しました。 朝ごはんのみのコースでしたが、御食事処からの鶴見岳と別府湾の眺めは最高な朝を飾ってくれました。チェックアウトもゆったりめの11時で設定してあったので、ゆったり過ごすことができました。またお金が貯まったら泊まりに行きたいです。,"時期:2022年9月宿泊; プラン:1泊朝食付プラン 半露天風呂付客室 1階客室; 価格帯:19,001～20,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):-; 接客・サービス:5 | プラン 1泊朝食付プラン 半露天風呂付客室 1階客室 和洋室 朝のみ",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;view,raw/jalan/archive_page_3.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_d9c019e2123aaf32,かなこさん,2022/10/9,5,スタッフの方がとても親切でした。,スタッフの方がとても親切で、色々と丁寧に説明して頂いたり、こちらがお願いした事もしっかりと覚えて頂いており、気持ちが良い旅になりました。 別府の中では1番標高が高い所に建っているホテルという事で、見晴らしがとても良かったです。 ホテルへ行く途中の道が最近新しく開通されたとの事で、足場も悪くないと思います。,"時期:2022年10月宿泊; プラン:【じゃらん夏SALE】じゃらん限定★10%off★半露天風呂付 2階客室 1泊2食 黒毛和牛すきやき会席プラン; 価格帯:27,001～28,000円(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【じゃらん夏SALE】じゃらん限定★10%off★半露天風呂付 2階客室 1泊2食 黒毛和牛すきやき会席プラン 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;access_road,raw/jalan/archive_page_3.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_4ab54229c4e3594e,かおりんさん,2022/10/4,3,景色がきれいでした！,別府、湯布院旅行の旅館として宿泊しました。 大浴場はコロナ対策のために3名までという措置が取られていて、立て札を取るというみんながわかりやすい方法だったので安心して利用することができました。 ただ、チェックイン後すぐに大浴場を利用したのですが、天井にすごく大きな蜘蛛の巣があったのでそこが残念でした。 お部屋は新しい感じでとても清潔感があって良いのですが、入る前の湯船に何本も髪の毛が浮いていたのでもったいないかとおもいましたが、1度流させてもらいました。 県民割等があったので通常よりお安く利用することができましたが、通常料金であればすこし割高なのかなとおもいました。 インターや観光地からも近く高台にあるので、別府が一望でき、景色が本当にきれいでとても印象に残りました。 接客してくださった方達も感じの良い方だったのでよかったです。 ありがとうございました。,"時期:2022年9月宿泊; プラン:【じゃらん秋SALE】じゃらん限定★10%off★半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン; 価格帯:27,001～28,000円(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):4; 料理(夕食):4; 接客・サービス:4 | プラン 【じゃらん秋SALE】じゃらん限定★10%off★半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;public_bath;view,raw/jalan/archive_page_3.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_c4208bbc06c80640,３Ｒさん,2022/10/1,5,おもてなしが最高,お部屋もお料理も、写真通りのお宿でした。 おもてなしも最高でした。 静かな場所で、2人でゆっくりと過ごすことが出来ました。,"時期:2022年9月宿泊; プラン:【じゃらん秋SALE】じゃらん限定★10%off★半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン; 価格帯:27,001～28,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【じゃらん秋SALE】じゃらん限定★10%off★半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath,raw/jalan/archive_page_3.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_28aaec48051221e6,ｙｔさん,2022/9/29,5,次回は食事付きで,予想以上の素敵なお部屋で大満足しました。他人との接触もなく、お部屋の温泉も温度調整にちょっと苦労したものの最高でした。次回は是非とも夕食をと思っています。,"時期:2022年8月宿泊; プラン:素泊まりプラン 半露天風呂付客室 1階客室; 価格帯:17,001～18,000円(大人１名あたり/税込); 部屋:5; 風呂:4; 料理(朝食):-; 料理(夕食):-; 接客・サービス:5 | プラン 素泊まりプラン 半露天風呂付客室 1階客室 和洋室 食事なし",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath,raw/jalan/archive_page_3.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_da79b88686e241f6,よっぴーさん,2022/9/24,4,私の誕生日,前回は、至れり尽くせりのサービスでしたが、今回は、バースデーケーキがなく残念でした。接客サービスも、前回が良くて今回も大事な日なので期待したのですが…本当に、残念でした。,"時期:2022年9月宿泊; プラン:【じゃらん初夏SALE】じゃらん限定★10％off★半露天風呂付 １階客室 1泊2食 創作会席プラン; 価格帯:25,001～26,000円(大人１名あたり/税込); 部屋:4; 風呂:2; 料理(朝食):4; 料理(夕食):4; 接客・サービス:4 | プラン 【じゃらん初夏SALE】じゃらん限定★10％off★半露天風呂付 １階客室 1泊2食 創作会席プラン 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath,raw/jalan/archive_page_3.html,cp932,mixed,body_negative_with_context,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_1cbf3a729f6d9c5a,優騎さん,2022/9/18,4,オシャレでリッチ感あり,別府の友人に勧められ、新婚旅行で宿泊しました。 タクシーで伺いましたが、タクシーの運転手さんにも「奮発したね！」と言われるくらいにはリッチな雰囲気があります。 到着してすぐお迎え、ウェルカムドリンク、お菓子を頂き、施設内から宿泊する室内についてもご案内の方がずっとついて説明をしてくださいました。 内装がオシャレで、周囲は緑に囲まれながらもオーシャンビューで、当日は霞んでいましたが、景色は良いと思います。 施設内や部屋の入口は屋外になるので、虫がちょっと怖かったです。 (虫やクモの巣は施設の方にお願いすれば対処してくださるとのこと) 室内にかなり段差が多いので、足元に不安がある方の宿泊は難しいかもしれません。 室内の一部が破損していたり、埃が溜まっている部分もあり、やや気になりました。宿泊費が高いほど気になってしまうところだと思います。 お食事はとても美味しく、朝晩ともホテル内での食事にして正解でした。 食事の量が多く、個人的に時間がかかったので、予定には余裕を持っていた方が良いと思います。 帰りはタクシーを呼んでいただき、お菓子を頂き、丁寧にお見送りいただきました。接客がとてもきちんとしています。,"時期:2022年9月宿泊; プラン:【じゃらん秋SALE】じゃらん限定★10%off★半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン; 価格帯:27,001～28,000円(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【じゃらん秋SALE】じゃらん限定★10%off★半露天風呂付 2階客室 1泊2食 黒毛和牛創作会席プラン 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;view;insects;access_road,raw/jalan/archive_page_3.html,cp932,mixed,body_negative_with_context,high,body_sentiment_inference_needed
