source_type,platform,review_id,author,review_date,rating,title,body,extra,source_url,onsen_related,signals,raw_file,encoding,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
OTA full review,Jalan,jalan_0f10fc5169fb616b,ゆきさん,2024/3/18,5,時間を忘れてゆったり,時間の問題を抱えてチェックイン。大変有り難い対応していただきました。料理がとにかく美味しくて。素敵なスタッフの方々の対応にとても心癒されました。何よりお部屋がとても綺麗で写真で見ていたイメージが覆されました！個室食事。内風呂露天風呂客室。どこもかしこも綺麗で時計がないのはゆっくり過ごす為でしょうか？時間を忘れて過ごしました。ゆっくり流れる時間と素敵な温泉景色癒されました。ありがとうございました！,"時期:2024年3月宿泊; プラン:【期間限定・特別価格】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【期間限定・特別価格】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食 和室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food,raw/jalan/archive_page_5.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_8d79be80403ba7ef,Toさん,2024/3/18,4,この度はありがとうございました,静かに2人でゆっくり泊まることができ、新しいお宿だけに設備が新しくて綺麗でした。 辛口評価かもしれませんが、お夕飯は期待しすぎてしまったのか宿泊代からすると可もなく不可もなくかもしれません。関あじと豊後牛の蒸ししゃぶは美味でした。 朝食はもう少し品数があるとより嬉しいのと、これはワガママですがデザートにもう一工夫あると嬉しいなと思いました。 楽しみにしていた貸切風呂は貸切できるのが嬉しいですが、3種類似通っているのと狭めでシャワーが1つしかなかったので設備的には若干期待外れなところはありました。また、硫黄泉で温度低めにされているのかわかりませんが、温泉がぬるかったのでもう少し熱いお湯だと良かったです。 お部屋で接客いただいた方が大変優しく接客していただいて嬉しかったです。,"時期:2024年3月宿泊; プラン:【期間限定・特別価格】通常より3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／夕食お部屋食; 価格帯:26,001～27,000円(大人１名あたり/税込); 部屋:5; 風呂:3; 料理(朝食):4; 料理(夕食):4; 接客・サービス:3 | プラン 【期間限定・特別価格】通常より3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／夕食お部屋食 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,private_bath;temperature_hot;small_bath_or_room;food,raw/jalan/archive_page_5.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_b6ec9a1c44e868b5,メロンちゃんさん,2024/3/15,5,地元でのんびり,母と2人で日頃の疲れを癒しに近場でのんびりしようと今回利用させて頂きました。 夕食は部屋でゆっくりいただけましたし、 温泉も家族湯が空いていれば何度も利用できました。 お部屋から月あかりの中、別府の湯けむりと夜景がとても綺麗で母と感動しました。 少し残念だったのは朝食後に温泉に入れなかった事です。,"時期:2024年2月宿泊; プラン:【じゃらん限定／直前割】本館限定！関あじ・伊勢海老・豊後牛がメインの会席プラン（夕食お部屋食）; 価格帯:19,001～20,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):4; 料理(夕食):5; 接客・サービス:5 | プラン 【じゃらん限定／直前割】本館限定！関あじ・伊勢海老・豊後牛がメインの会席プラン（夕食お部屋食） 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,family_bath;food,raw/jalan/archive_page_5.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_609ac11731a6de5c,ようちゃんさん,2024/3/15,5,全て大満足のお宿,口コミみてこのお宿に決めました。口コミ半信半疑で伺ったのですが、最初から最後まで最高でした。 こじんまりしてますが、それがとても心地よい空間、清潔感もあり、ゆっくりくつろぐことができました。夕食は部屋食で全てが美味しかったです。今回、母と一緒の旅でした。高齢の母はいつもは残してしまう料理も完食、今までで一番最高だと喜んでいました。 お風呂は貸切風呂で、こじんまりしてますが清潔感もあり温泉の香もして何度も入りました。3つある貸切を全て入れるようスタッフの方も配慮してくれました。貸切風呂にはドライヤーがありませんが、お部屋には某ドライヤーが置いてあるので女性には嬉しいと思います。 どのスタッフの方も笑顔で気持ち良い対応していただきました。父を亡くして落ち込んで二年、母に元気になってほしいと色々な宿に連れて行きましたが、今回が一番、母の笑顔がみれて嬉しかったです。また連れて行きたいです。今度は子供も連れて別邸に泊まりたいと思います。,"時期:2024年3月宿泊; プラン:【じゃらん限定／直前割】本館限定！関あじ・伊勢海老・豊後牛がメインの会席プラン（夕食お部屋食）; 価格帯:19,001～20,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【じゃらん限定／直前割】本館限定！関あじ・伊勢海老・豊後牛がメインの会席プラン（夕食お部屋食） 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,private_bath;food,raw/jalan/archive_page_5.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_3f939ee17d03a3f3,きょうさん,2024/3/15,5,離れの部屋がとても良い,連泊で行きましたが、スタッフさんの接客がどなたも本当に素敵でした。 海地獄等も近く本当に観光にはおすすめです。 露天風呂ですが、前に公園があり若干気になります。 部屋食、のんびりしたい方には本当にオススメの場所です。 スタッフさんの接客が本当に素晴らしいんで、また行きたいと思いました。,"時期:2024年2月宿泊; プラン:【期間限定・特別価格】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食; 価格帯:29,001～30,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【期間限定・特別価格】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食 和洋室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food;access,raw/jalan/archive_page_5.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_e4a224a6a94a2bc3,kkさん,2024/3/14,4,部屋の露天風呂が良かった,昨年離れに泊まり良かったのでまたお世話になりました。 離れは空いて無かったので、息子夫婦のハネムーン代わりのプレゼントとしてどうかと不安もありましたが部屋も適度な広さで綺麗だったので安心しました。 部屋の露天風呂は景観は無くても広く気持ち良かったです。 ただ湯から出ようとすると寒いので気をつけた方がいいですね。 料理は美味しいのですが昨年と同じなので感動は薄いです。 刺身はもっとカボスひらめやイカ等もあればと思います。 残念だったのは密かに楽しみにしていた茹で卵が無かった事です。 全体的に良かったのでまた行きたいです。,"時期:2024年3月宿泊; プラン:【期間限定・特別価格】通常より3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／夕食お部屋食; 価格帯:25,001～26,000円(大人１名あたり/税込); 部屋:4; 風呂:5; 料理(朝食):3; 料理(夕食):4; 接客・サービス:4 | プラン 【期間限定・特別価格】通常より3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／夕食お部屋食 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,room_open_air_bath;food,raw/jalan/archive_page_5.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_55d1aca618286c17,meさん,2024/3/13,5,スタッフの方々が暖かい,朝夕の食事がとにかくおいしかったです！ 地元のものも食べられて大満足でした！ スタッフの方たちも暖かくホッコリ癒されました！ ここのお宿にしてよかったねーって友達ともずっと話してます。 朝入ったお風呂の露天風呂だけ お湯が冷たかったのがざんねんでした… でも朝風呂もきもちよかったです！,"時期:2024年3月宿泊; プラン:【期間限定・特別価格】通常より3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／夕食お部屋食; 価格帯:23,001～24,000円(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【期間限定・特別価格】通常より3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／夕食お部屋食 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food,raw/jalan/archive_page_5.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_300833b43bded85a,舞子さん,2024/3/13,5,食事最高です！,新婚旅行で利用させてもらいましたが、とっても満足出来ました。 なにより料理がどれも美味しく豪華でとってもおすすめです！ どのスタッフさんもみんな感じがよく話しやすく、丁寧な接客をして下さいました。部屋に付いてる露天風呂も大きく足をしっかり伸ばせて入浴できました。部屋以外の貸切露天風呂も利用させていただき、色んなお風呂を楽しむ事が出来ました！とっても清潔なお部屋で、タオルも沢山置いて下さっていたので安心して清潔感を保ちながら過ごせました。 宿の近くには地獄温泉があったので徒歩で出掛けて楽しんで帰りました。ほんとにおすすめな宿です。またぜひ利用したい宿です！,"時期:2024年3月宿泊; プラン:【期間限定・特別価格】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食; 価格帯:29,001～30,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【期間限定・特別価格】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食 和洋室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,private_bath;food;access,raw/jalan/archive_page_5.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_d68f1ea0782588d3,りっちゃんさん,2024/3/12,5,ご飯が最高！,初の九州旅行の宿として利用させていただきました。タイトルの通り、何と言っても1番はご飯がめちゃくちゃ美味しかったです！特におおいた和牛ステーキと伊勢海老のお刺身の美味しさに感動してました。しかもボリュームが凄い…笑 たらふく食べて、温泉に浸かって、おかげさまでとてもリフレッシュできました。ありがとうございました！！ あと、部屋からの朝日がめちゃくちゃ綺麗でした。,"時期:2024年3月宿泊; プラン:【記念日プラン】大切な人と過ごすひとときに…ケーキ＆ノンアルスパークリングワイン付き(朝夕お部屋食）; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):5; 料理(夕食):5; 接客・サービス:4 | プラン 【記念日プラン】大切な人と過ごすひとときに…ケーキ＆ノンアルスパークリングワイン付き(朝夕お部屋食） 和洋室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food,raw/jalan/archive_page_5.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_0e5f96124bc62f30,ちえさん,2024/3/11,5,お料理が最高,今回で2度目の利用です。 去年の5月に、二女の誕生日で利用させて頂いきました。離れの和室でしたが、夕食もとても豪華で美味しかったので 今回は長女と一緒にお泊まりさせて頂きました。 お部屋は離れの和洋室！ 2階がお食事処、1階がお部屋で 内風呂と露天風呂もありいつても入浴出来るので満喫出来ました。 入浴した後はお肌がとてもスベスベになり、やっぱり温泉ていいなと思いました。娘の疲労感も軽くなった様です！ 朝には、どちらのお風呂も冷めているので入る前に半分位お湯を抜いて温泉を入れました。温泉は入れっぱなしでも良かったのかなと思いました。 お料理は今回も殆ど同じ内容でしたが、何度食べてもボリュームがあり、お刺身、お肉などとっても美味しかったです。 連泊だと翌日の食事内容が変わるそうです。食べてみたいですね！ 近くなのでまた利用させて頂きます♪ 皆さん感じの良い方達ばかりで、とてもゆっくり出来て楽しかったです！ 娘も帰りたくない…と言っておりました。 ありがとうございました(^^),"時期:2024年3月宿泊; プラン:【オンラインカード専用】8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン（朝夕お部屋食）; 価格帯:29,001～30,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【オンラインカード専用】8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン（朝夕お部屋食） 和洋室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,temperature_cold;water_texture;food,raw/jalan/archive_page_5.html,cp932,mixed,conditional_signal_tag,medium,body_sentiment_inference_needed
OTA full review,Jalan,jalan_e5943414635e39fb,さぁーさん,2024/3/10,4,食事が美味しい,結婚記念日と温泉(日頃の癒し)を兼ねて、鉄輪温泉に行きました♪口コミ通り、夕食、朝食ともに大満足でした。お味がとても良かったです。関アジも新鮮でしたが、おおいた和牛のせいろが、とても美味しく、大満足でした。朝夕ともにお部屋の中2階で、周りを気にせずゆったりと食事ができました。また食事しながらの別府湾の眺めも良かったです。お部屋付きのお風呂は、やや小さめに感じましたが、貸切の家族風呂が3つあり、そちらもスムーズに利用でき、楽しめました。食事を堪能したい方は、ぜひお勧めです。また鉄輪温泉に行く際は、利用したいです。,"時期:2024年3月宿泊; プラン:【期間限定・特別価格】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食; 価格帯:29,001～30,000円(大人１名あたり/税込); 部屋:4; 風呂:3; 料理(朝食):5; 料理(夕食):5; 接客・サービス:4 | プラン 【期間限定・特別価格】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食 和洋室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,private_bath;family_bath;small_bath_or_room;food;access,raw/jalan/archive_page_5.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_1a076b098dc30946,lalanさん,2024/3/9,5,大満足！,お部屋、お風呂、食事等どれも素晴らしかったですが、一番は人(宿の皆さん)が本当に良かったです。女性陣はフレンドリーでとても話が楽しく、男性の皆さんも優しく丁寧に接してくださり、ちょっとしたところでも心遣いが感じられ、ゆったりと過ごすことができました。 お部屋がきれいなのはもちろん、お風呂も好みの温度調節ができ、食事も朝晩本当に美味しかった！過不足なく、すべてが程よく、居心地が良かったので、癒されたひと時でした。また伺いたいと思っています。,"時期:2024年3月宿泊; プラン:【じゃらん限定／直前割】本館限定！関あじ・伊勢海老・豊後牛がメインの会席プラン（夕食お部屋食）; 価格帯:19,001～20,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【じゃらん限定／直前割】本館限定！関あじ・伊勢海老・豊後牛がメインの会席プラン（夕食お部屋食） 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food,raw/jalan/archive_page_5.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_1bb554dc47b536da,かおちゃんさん,2024/3/8,4,美味しいお料理と湯煙でのんびり過ごせる宿,お部屋はこぢんまりしてますが清潔感があり、お料理もお造りが最高で、お肉もついた大満足の夕食でした。,"時期:2024年2月宿泊; プラン:【旅得クーポン付き】通常より3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／夕食お部屋食; 価格帯:24,001～25,000円(大人１名あたり/税込); 部屋:3; 風呂:3; 料理(朝食):3; 料理(夕食):5; 接客・サービス:4 | プラン 【旅得クーポン付き】通常より3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／夕食お部屋食 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food,raw/jalan/archive_page_5.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_b5ab24887885a224,みーちゃんさん,2024/3/4,5,サイコーでした。,記念日の家族旅行ではじめて利用しました。食事は質、量ともに素晴らしく、お風呂の貸切湯も更衣室が少し狭目ですが泉質は良く大満足な旅でした。,"時期:2024年3月宿泊; プラン:【期間限定・特別価格】通常より3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／夕食お部屋食; 価格帯:21,001～22,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【期間限定・特別価格】通常より3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／夕食お部屋食 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,private_bath;water_texture;small_bath_or_room;food,raw/jalan/archive_page_5.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_b834077e021d3d20,かなさん,2024/3/3,5,ご飯もお風呂も最高でした！,初めての大分でしたが、まず食事がとても美味しかったです。魚もお肉も美味しくて、感動しました！お風呂も露天付きのところにご案内いただき、星を見ながら入浴できて最高でした。お部屋の清潔感、スタッフの方のサービスも全て良くて、ぜひまた泊まれたらいいなと思っています。 本当にありがとうございました！,"時期:2024年3月宿泊; プラン:【オンラインカード専用】3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン（夕食お部屋食）; 価格帯:24,001～25,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【オンラインカード専用】3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン（夕食お部屋食） 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food,raw/jalan/archive_page_5.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_8cbf589fc3873d34,Nさん,2024/3/2,5,対応が丁寧だった,今回初めてこちらの宿に泊まりましたが、従業員の方がとても対応がよく楽しい時間を過ごすことができました。 朝、夕の食事も豪華で温泉もリラックスすることができました。 また大分に旅行に行く際にはこちらの宿に泊まりたいと思います。,"時期:2024年2月宿泊; プラン:【期間限定・特別価格】通常より3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／夕食お部屋食; 価格帯:25,001～26,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【期間限定・特別価格】通常より3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／夕食お部屋食 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food,raw/jalan/archive_page_5.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_dec87e90618204d6,のりぴさん,2024/3/2,5,素敵なお宿,お宿はメゾネットタイプのお家のようなお部屋てとても素敵。夕食も朝食もとても豪華でゆっくり堪能できました。 また、地獄蒸しのお店がいっぱいだったことを伝えると、お野菜を買ってくれば蒸して出してあげると仲居さんに仰っていただき楽しめました。 一点、夕食の時間が19時20時台もあると予定が組みやすかったかなと。 総合的にはとてもよかったです。,"時期:2024年2月宿泊; プラン:【旅得クーポン付き】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食; 価格帯:29,001～30,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:4 | プラン 【旅得クーポン付き】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食 和室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food;access,raw/jalan/archive_page_5.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_b0ede7465484a144,ゆうたそさん,2024/2/26,5,別府・鉄輪温泉を満喫しました,子供が間も無く産まれるため、夫婦二人っきりの最後の旅行としてお邪魔しました。 部屋で食事や温泉が楽しめるプランにしたところ、ゆったりと過ごすことができました。 食事は大分別府の名産を中心としたコース料理をいただき、質と量ともに満足できる内容でした。お酒は別料金で楽しめます！ お風呂は部屋に内風呂と外風呂、別棟の貸切風呂がありました。外風呂の露出度が気になりました。私たちは貸切風呂の方がゆっくりできました。 部屋は2階建のような形で1階が寝室、トイレ、お風呂で2階が食事スペースになってました。 従業員の皆さんが親切で丁寧に対応いただき満足でした。,"時期:2024年2月宿泊; プラン:【旅得クーポン付き】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:4; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【旅得クーポン付き】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食 和洋室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,private_bath;food;access,raw/jalan/archive_page_5.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_ddf005c4668f6a9a,郁ちゃんさん,2024/2/25,4,こじんまり,鉄輪温泉は別府温泉の中でも、歴史を感じさせる場所です。 八葉さんは部屋が広くないのですが、かえって無駄が無く 過ごしやすいです。部屋付きの風呂、露天風呂もこじんまりしています。無料で使える風呂もこぢんまりしていいと思います。 何よりも料理を自分の部屋で食べられるのが一番です。 料理の関アジ、肉をはじめすべてが美味しいです。 何度も泊まりたい旅館だと思います。,"時期:2024年2月宿泊; プラン:【旅得クーポン付き】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食; 価格帯:29,001～30,000円(大人１名あたり/税込); 部屋:3; 風呂:4; 料理(朝食):4; 料理(夕食):5; 接客・サービス:4 | プラン 【旅得クーポン付き】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食 和室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,food;access,raw/jalan/archive_page_5.html,cp932,neutral,neutral_or_lodging_context,medium,body_sentiment_inference_needed
OTA full review,Jalan,jalan_8114a764dfbdbdbe,はっせさん,2024/2/23,5,最高の思い出！,初めての別府旅行で宿泊しました。 温泉地でゆっくりしたい、お部屋で美味しいご飯が食べたいと思い、この宿を選びました。 バス停から近く、地獄めぐりをするための宿泊先にうってつけです。 とにかくご飯が美味しく、夕食、朝食共に大満足でした。 お部屋からの景色が温泉地に来たなと思えるくらい湯けむりが上がっていて眺めも良かったです。 貸切露天風呂もゆっくりとくつろぐことが出来ました。 スタッフの方々も気さくな方ばかりでつい話したくなるような暖かい雰囲気の宿でした。 最高の思い出になりました！ 次は離れのお部屋にも泊まってみたいです！,"時期:2024年2月宿泊; プラン:【期間限定・特別価格】通常より3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／夕食お部屋食; 価格帯:26,001～27,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【期間限定・特別価格】通常より3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／夕食お部屋食 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,private_bath;food;access,raw/jalan/archive_page_5.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_863df5629bc1ef67,えんたそさん,2024/2/21,5,料理最高,離れの露天風呂付きの部屋に泊まりました。部屋の露天からは町の湯けむり、遠くに別府湾も見えました。朝夕と部屋食なので周りを気にせずゆっくり食べれました。夕食の関アジと伊勢海老の刺身が特に最高でした。お風呂もお食事もお部屋も最高でのんびりできました。ありがとうございました。,"時期:2024年2月宿泊; プラン:【旅得クーポン付き】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:4; 料理(朝食):3; 料理(夕食):5; 接客・サービス:4 | プラン 【旅得クーポン付き】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食 和洋室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,room_open_air_bath;food,raw/jalan/archive_page_5.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_fce9a5aeb347bcd0,やすさん,2024/2/20,5,全てがオススメ！！,部屋のお風呂の雰囲気が良くてゆっくりできました。 部屋も和の感じが良かったです！ 温泉たまごもとても美味しくて，女性のスタッフの方の対応が素晴らしかったです♪ また行きたいです！,"時期:2024年2月宿泊; プラン:【旅得クーポン付き】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食; 価格帯:29,001～30,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【旅得クーポン付き】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食 和洋室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,room_bath;food,raw/jalan/archive_page_5.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_bc392cadb593727e,けいちゃんさん,2024/2/18,5,大満足,子供たちが手を離れてから本格的な夫婦旅の宿に使わせていただきました。宿泊した部屋はメゾネットタイプのようになっていて上はお食事部屋、下は寝室と部屋風呂が2つ。部屋からは湯けむりがみえ、朝日の中の湯けむりは雰囲気があって最高でした。貸し切り風呂もどれも気持ちよくて日々の疲れがとれました。夫婦でゆっくり美味しい食事をたべて、温泉にもつかり、最高の癒しになりました。受付の方、お食事を運んで下さったかた、皆さん優しく声をかけて下さり気持ちよくすごすことができました。帰りに頂いた温泉たまごも美味しかったです！,"時期:2024年2月宿泊; プラン:【旅得クーポン付き】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【旅得クーポン付き】通常より8888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／朝夕お部屋食 和洋室 朝・夕 朝/部屋出し 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,room_bath;private_bath;food,raw/jalan/archive_page_5.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_e5cac17ee2812840,ミカさん,2024/2/15,4,料理 最高,駐車場は離れた場所にあります。雨天だったので足元も悪く往生しました。 部屋にソファー 洗面所に椅子がほしかったです。 貸切風呂は毎回フロントに鍵を借りに行くのが面倒くさかったです。 が、スタッフさんも親切丁寧 料理も素晴らしく美味しかったです。 チェックアウト時の温泉玉子のお土産うれしかったです。,"時期:2024年2月宿泊; プラン:【期間限定・特別価格】通常より3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／夕食お部屋食; 価格帯:23,001～24,000円(大人１名あたり/税込); 部屋:3; 風呂:4; 料理(朝食):4; 料理(夕食):5; 接客・サービス:5 | プラン 【期間限定・特別価格】通常より3888円OFF！関あじ・伊勢海老・豊後牛がメインの会席プラン／夕食お部屋食 和室 朝・夕 朝/個室利用 夕/部屋出し",https://www.jalan.net/yad322964/kuchikomi/archive/,1,private_bath;food;access,raw/jalan/archive_page_5.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
