sample_no,review_id,platform,source_url,review_date,stay_date,language,rating,reviewer,room_or_plan,title,body_excerpt,bath_area_tags,keyword_tags,onsen_related,sample_layer,body_hash,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
141,jalan_05_270,Jalan,https://www.jalan.net/yad352850/kuchikomi/,2025/7/21,,ja,,,,はじめての星のリゾート,3連休の初日のせいもあり、道路が凄く混んでいて、御宿についたのが、17時前でした。 なので残念なことは、アクティビティの予約をしたかったんですが、もう枠がいっぱいで参加できなくなっていたことでした。 参加希望の方は15時のチェックインに間に合うように計画をお勧めします。 楽しめたのは、夕食や朝食の彩り豊かで美味しい食事、夜の祭りの催しです。 一番気に入ったの,unclear,booking_confusion|crowding,false,jalan_latest,9e3fb1e67be8,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
142,jalan_05_283,Jalan,https://www.jalan.net/yad352850/kuchikomi/,2025/7/21,,ja,,,,お部屋からの眺めが最高,初めての星野リゾート宿泊で期待大。 ホテル直近の駐車場が満車で、炎天下少し歩いた所へ駐車。 お部屋でチェックイン、館内の説明をして頂きました。 足湯や手湯、ラウンジでのドリンクサービス、夜店、ミスト作り等。 ホテル内のアクティビティが充実していました。 部屋からの眺めが良かったです。 朝日が昇るのが見られるとお勧めされ、朝5時に起きて日の出も堪能出来ました。,public_bath|room_open_air_bath,access|footbath|open_air_public_bath|public_bath|room_open_air_bath|view,true,jalan_latest,43c533fa0440,positive,body_positive,high,body_sentiment_inference_needed
143,jalan_05_296,Jalan,https://www.jalan.net/yad352850/kuchikomi/,2025/7/20,,ja,,,,初めての星野リゾート,母の誕生日旅行で2日お世話になりました。 初日は別府の街中でご飯が食べたいというので素泊まり、2日目は2食付けました。 徒歩5分前後で有名な居酒屋さんや別府タワーまでアクセスできるため素泊まりでも全然問題なし。 何より部屋のオーシャンビューが素晴らしい！ 部屋に付いている温泉からも別府湾を眺めることができ、母は1・2時間おきに温泉に入ってました笑 夜に提供さ,facility_wide,access|booking_confusion|view,true,jalan_latest,27bb653a2346,mixed,conditional_signal_tag,medium,body_sentiment_inference_needed
144,jalan_05_309,Jalan,https://www.jalan.net/yad352850/kuchikomi/,2025/7/19,,ja,,,,界 別府の温泉はとにかく最高でした。,食事も地元の味を活かした品が多く、大満足でした。温泉だけでなく、温泉ミスト作りの体験ができてとても思い出に残りました！自分だけのミストをお土産にできるのが嬉しかったです。夜には屋台で地元のお酒を楽しめて、旅気分がぐっと盛り上がりました。スタッフの方も親切で心地よい滞在でした。」,facility_wide,,true,jalan_latest,5d6376089683,positive,body_positive,high,body_sentiment_inference_needed
145,jalan_05_322,Jalan,https://www.jalan.net/yad352850/kuchikomi/,2025/7/18,,ja,,,,残念でした。,チェックイン時は、暑い時間でしたが、こちらでお待ち下さいと言われた部屋トラベルライブラリーは暑く、用意されている飲み物も、ポットの物ばかり。室外の方がまだ涼しい。出口でスタッフの方に会ったので、部屋が暑いですよと伝えると、無言で何処かに走って行かれました。お部屋に案内されてからも、到着時間を伝えているにも関わらず、ムッとした室内。又、トイレの便座が、かなりの,facility_wide,booking_confusion|cleaning_or_maintenance,true,jalan_latest,bae99181ec21,mixed,body_negative_with_context,high,body_sentiment_inference_needed
146,jalan_05_335,Jalan,https://www.jalan.net/yad352850/kuchikomi/,2025/7/17,,ja,,,,素敵なお宿です,星野リゾート 界の中では駅からも近く、入口の前で既にスタッフの方が出迎えてくれていてすぐに案内。チェックインもお部屋までスタッフの方が来て下さり、手続きと館内の案内をしてくれました。とても暑い日だったのでその配慮だけでも助かりました。 お風呂も広々としていてゆったり入る事が出来、お食事もタイミングを見計って次のお料理が運ばれて来て、説明もしっかりしてくれるな,facility_wide,access,true,jalan_latest,54b27b490ec1,neutral,neutral_or_lodging_context,medium,body_sentiment_inference_needed
147,jalan_05_348,Jalan,https://www.jalan.net/yad352850/kuchikomi/,2025/7/11,,ja,,,,窓からの眺めが最高でした,友だちとの旅行 別府の地獄めぐりを40年ぶりにしようとやってきました 界の制覇をしようとおもっているので 今回も迷うことなく界別府へ 電車をおりたら歩いて行けるところにあり 交通の便はとても良かったです 接客はとてもよく お料理もたいへん美味しく お部屋からの眺めも最高でした 一つ残念だったのは 部屋の洗面のところが ピカピカってほどではなかったことです 催,open_air_public_bath,open_air_public_bath|view,true,jalan_latest,f524eef33ee7,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
148,jalan_05_361,Jalan,https://www.jalan.net/yad352850/kuchikomi/,2025/7/9,,ja,,,,星野リゾート界だけに！,界霧島以来の２回目の宿泊なのですが、こちらの施設、スタッフ対応等申し分無かったと思います。しかしながら、今回は少し到着が遅れた為、夕食の開始が19時半からになったのですが、残念に感じた事があって、先付は作り置き感が感じられ、お造りは生臭さが感じられました。界ブランドだけに期待する事が高くなるので、テンション下がりました。,unclear,,false,jalan_latest,975f5f713c9e,mixed,body_negative_with_context,high,body_sentiment_inference_needed
149,jalan_05_374,Jalan,https://www.jalan.net/yad352850/kuchikomi/,2025/7/7,,ja,,,,さすがのおもてなし,闘病中の夫、息子家族と利用させて頂きました。施設設備の素晴らしさに加え、到着時の対応やスタッフ間の連携が素晴らしく、食事処では2歳の孫が飽きないようオルゴール付のぬいぐるみやお絵かきを準備頂いたり至れり尽くせりでした。人生最期の旅行になるだろう夫の良い思い出になりました。ありがとうございました。,unclear,,false,jalan_latest,cbdbdc1bdbfc,positive,body_positive,high,body_sentiment_inference_needed
150,jalan_archive_01_010,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2025/7/2,,ja,,,,憧れの宿,GWに夫婦で九州を5日間回りました 一度行ってみたかった星野リゾートが取れたので楽しみにしてました 高級な宿といった感じで部屋は広くてきれい、窓から海が見渡せる 場所にありました 食事の量もちょうど良く静かな雰囲気で頂けました 良い宿は客層も良いので嫌な思いはありませんでした また行きたいですね,unclear,crowding|view,false,jalan_archive,6bfc81e3a781,mixed,conditional_signal_tag,medium,body_sentiment_inference_needed
151,jalan_archive_01_023,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2025/6/28,,ja,,,,部屋からの景色最高！,由布院に続いて2度目の界わくわくして宿泊しました。ホテルの装飾が細かいところまでこだわってて、びっくりしました 別府出身の母は別府音頭のBGMに喜んでいて、すこし踊っていました。チェックアウトの12時近くまでゆっくり過ごせました。,unclear,booking_confusion,false,jalan_archive,e5db205185e8,mixed,conditional_signal_tag,medium,body_sentiment_inference_needed
152,jalan_archive_01_036,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2025/6/23,,ja,,,,別府湾のオーシャンビューが素敵！,兄の古希祝いと両親のお墓参りを兼ねて、兄妹三人、初めての旅行でこのお宿に泊まりました。実家は熊本ですが、今は兄一人、私達もそれぞれ神奈川、福島と遠方にいる為一緒の旅は中々実現しませんでした。兄の運転でお宿にやっと着いて、部屋に案内され先ず別府湾が一望だった事に胸が踊らされました。お料理はもちろん、スタッフの方々の対応も良く、温泉、足湯も良かったです! また是,facility_wide,cleaning_or_maintenance|footbath|view,true,jalan_archive,15d697df6573,mixed,conditional_signal_tag,medium,body_sentiment_inference_needed
153,jalan_archive_01_049,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2025/6/11,,ja,,,,還暦お祝い旅行,スタッフのお気遣い、ご配慮は抜群。大変満足しました。ホテルも清潔で良かったです。強いて言うなら朝夕の食事場所から見える景色が残念。夕食時は前方に交通量の多い道路を見ながらであり朝食は海側だったが海は見えず。,unclear,cleaning_or_maintenance|view,false,jalan_archive,c9c9c358fe9b,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
154,jalan_archive_01_062,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2025/6/10,,ja,,,,全国の星野リゾートに行きたくなった,どこをとっても大満足。 接客から部屋のクオリティ、イベントまで行って良かったと思える内容だった。 ただ、窓の大きい部屋だったが鳥のフンがついていたのが少し残念だった。,unclear,,false,jalan_archive,b082c1d2b94b,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
155,jalan_archive_01_075,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2025/6/4,,ja,,,,おもてなしが良い,夕食の時に、2人の写真を撮って頂き、無料で、写真立てにして下さったのが、凄く嬉しかったのと、個室のように仕切られていたので、それも良かった。 それと、主人が、刺身が食べられなかったこと、当日言ったので、変更出来なかったが、鍋でしゃぶしゃぶのようにしては？と、すぐに対応して頂き、良かった。 お風呂は、期待が大きかったので、思ってたほどは良くはなかったが、脱衣所,facility_wide,booking_confusion|cleaning_or_maintenance,true,jalan_archive,a46f3dc048c3,mixed,conditional_signal_tag,medium,body_sentiment_inference_needed
